movie_id,genre_id
7453,35
7453,10751
7453,878
6183,10749
6183,35
6183,18
8220,18
8220,35
30863,16
30863,35
30863,878
8976,35
1495,18
1495,28
1495,12
1495,36
1495,10752
1640,18
26614,18
26810,18
1566,18
1566,36
1566,10752
37720,18
2444,18
1279,18
1895,878
1895,12
1895,28
4379,10749
4379,35
85014,28
85014,35
85014,14
27,18
27,10402
27,10749
953,10751
953,16
921,10749
921,18
921,36
787,28
787,35
787,18
787,53
3011,35
272,28
272,80
272,18
5845,28
5845,27
2287,99
2994,28
2994,35
2994,80
1382,35
1382,18
276,18
276,35
38046,28
38046,878
2151,35
2151,27
2151,878
42491,28
42491,18
42491,37
26323,80
26323,18
2095,53
2095,28
26762,80
26762,18
74,12
74,53
74,878
4889,53
1667,99
1667,10751
100196,35
100196,18
100196,10749
78344,35
78344,18
9009,18
9009,27
9009,53
1553,18
1553,53
1826,35
1826,18
1826,10749
36401,10752
36401,18
36401,10749
1635,28
1635,53
1635,878
1635,12
1696,18
1696,27
1696,80
1665,18
5237,27
5237,9648
5237,53
308,35
308,18
308,9648
308,10749
5319,18
5319,10749
85783,18
6519,28
6519,12
6519,35
25956,18
25956,28
25956,53
25956,80
25956,10769
1444,35
1444,18
8292,28
8292,80
501,99
27292,28
27292,80
27292,18
25975,99
27217,18
27217,10769
6957,35
6957,10749
1917,53
79684,12
79684,10749
445,9648
445,18
445,53
4442,12
4442,14
4442,28
4442,35
4442,53
1985,18
1985,9648
1985,53
9007,35
9007,14
9007,10749
1830,80
1830,18
1830,53
7182,27
7182,53
340,35
340,18
1546,35
1546,18
51277,18
51277,10749
1676,10749
1676,37
26259,12
26259,28
77744,10749
77744,18
8814,12
8814,28
8814,27
8202,28
8202,878
3118,35
3118,10769
3118,27
2125,28
2125,878
2125,53
1947,18
49220,18
8643,80
8643,18
8643,27
8643,53
3933,10749
3933,14
3933,16
3933,10402
8923,80
8923,18
59,18
59,53
59,80
257,80
257,18
257,10751
398,80
398,18
647,28
647,12
647,16
647,14
349,35
27176,18
533,12
533,16
533,35
533,10751
5236,28
5236,35
5236,80
5236,9648
5471,28
5471,12
5471,18
5471,14
1559,9648
1559,35
1559,18
3527,18
3527,10402
26513,18
26513,53
38583,10749
38583,18
38583,53
142,18
142,10749
3291,18
3291,36
791,27
791,53
2610,35
2610,18
2610,10749
1656,28
1656,12
41566,99
41566,10402
6963,35
6963,18
215,27
2313,35
2313,18
2313,10749
5335,9648
5335,18
25918,18
3554,18
3554,10749
1951,18
25763,28
25763,12
25763,878
259,35
259,18
259,10749
25,18
25,10752
5620,27
231,18
231,53
8999,18
8999,53
4348,18
4348,10749
674,12
674,14
674,10751
69,18
69,10402
69,10749
1833,18
1833,10749
6795,10751
6795,14
6795,878
6795,12
7301,35
7301,18
7301,10749
1420,18
1420,35
9005,28
9005,12
9005,35
9005,80
9005,18
9005,53
7010,28
7010,53
7010,10752
6529,37
3124,27
3124,878
8425,53
8425,18
8425,80
2153,28
2153,80
2153,18
2153,53
116,18
116,53
116,80
116,10749
5741,18
67,53
67,80
67,18
411,12
411,10751
411,14
254,12
254,18
254,28
1904,18
1904,36
1904,10749
2008,14
2008,18
2008,28
2008,53
2008,10749
27031,10749
27031,36
27031,18
917,18
84847,18
84847,10749
2777,18
8290,35
8290,10752
612,18
612,28
612,36
612,53
546,18
2800,35
4495,18
4495,14
33081,18
33081,53
33081,878
33081,10749
33081,10769
43899,12
43899,18
43899,10749
6935,28
6935,80
6935,18
60566,12
60566,14
4550,18
4550,53
6934,18
174865,35
174865,80
1690,27
834,14
834,28
834,878
834,53
25890,35
26782,18
27742,18
27742,27
72856,18
4772,53
4772,35
4772,18
2455,18
2455,35
2455,80
43626,28
43626,18
43626,53
27344,80
27344,12
27344,18
27344,53
2117,18
2117,36
1969,28
1969,35
1969,37
1969,80
97936,18
97936,10749
17,27
17,53
17,9648
45726,53
31894,10770
31894,18
31894,36
31894,10752
86168,18
86168,10402
30712,35
30712,80
292,35
292,99
292,10402
1544,18
1544,35
1544,10749
1651,80
1651,18
1651,10749
33799,80
33799,18
5145,18
5145,28
5145,53
5145,80
7304,28
7304,80
7304,18
7304,53
2207,28
2207,12
2207,80
2207,53
6877,35
950,16
950,10751
950,35
950,12
4173,18
1967,18
1967,10749
752,28
752,53
752,14
388,80
388,18
388,53
868,80
868,18
25874,878
114875,18
1379,80
1379,18
582,18
582,53
52885,18
52885,10752
52885,10769
1561,18
186,18
186,53
186,80
186,9648
8410,18
8410,878
219,35
219,18
219,10749
3093,80
3093,9648
3093,53
460,35
8998,35
8998,18
8998,10749
44947,18
44947,36
44947,10402
34193,18
34193,27
34193,53
4441,18
4441,10749
84954,53
84954,18
4257,35
2652,18
2652,53
1629,35
1629,18
5820,28
5820,53
5820,80
588,27
588,9648
1557,18
1557,53
8982,28
8982,80
8982,18
8982,53
956,12
956,28
956,53
1416,53
1416,18
560,80
560,18
560,53
5717,18
503,12
503,28
503,18
503,53
591,53
591,9648
920,16
920,12
920,35
920,10751
26116,28
26116,53
806,18
806,27
806,53
2044,10749
2044,18
2044,9648
350,35
350,18
350,10749
58,12
58,14
58,28
1819,35
1819,10749
2295,35
4474,14
4474,18
4474,28
4474,35
4474,80
4474,878
4962,18
4962,35
4962,10749
4962,10769
1887,18
1887,36
1841,9648
1841,53
1841,80
71762,10752
71762,18
1611,18
1611,35
1781,99
8997,27
8997,28
8997,53
8997,878
26567,18
27320,27
410,35
410,18
31692,28
31692,12
31692,80
31692,18
31692,53
31998,10749
31998,35
4375,28
4375,12
4375,53
8008,18
7872,99
7872,18
773,35
773,18
126090,35
126090,18
36576,80
36576,35
1164,18
71282,12
71282,28
71282,10749
31915,27
31915,878
43838,36
43838,18
27716,28
27716,16
27716,35
27716,80
27716,18
26826,35
26826,18
81312,18
81312,35
81312,10749
81312,10769
5070,35
5070,10749
326,28
326,80
326,27
326,53
512,35
512,9648
1593,28
1593,12
1593,35
1593,10751
1593,14
1852,18
1852,36
1852,53
1262,35
1262,18
1262,14
1262,10749
126781,18
82,28
82,12
82,80
82,53
1986,18
31152,80
31152,18
31152,53
2805,10749
2805,35
2805,28
47880,35
47880,18
31032,35
31032,18
51857,18
1948,28
1948,53
1948,80
148,18
148,10749
5289,18
5289,28
5289,80
1023,18
1023,35
1023,80
2168,18
26502,28
26502,12
26502,18
26502,37
7291,80
7291,18
7291,53
4913,18
44892,28
44892,35
64499,18
271,12
271,18
271,14
271,10751
1116,18
1116,36
1116,10752
5072,27
5072,35
5072,53
2566,18
1249,18
1249,53
1249,80
171771,18
1776,99
1963,18
1963,10749
1381,18
1381,12
1381,878
1381,10749
300,35
300,18
300,14
31148,10402
31148,18
31148,80
6948,9648
6948,27
6948,53
390,18
390,10769
390,53
1595,18
1595,36
1595,10752
1622,18
1622,53
1622,9648
5726,99
1666,99
5721,35
5721,18
5721,10749
1579,28
1579,12
1579,18
1579,53
1717,18
1717,53
2753,36
2753,18
496,35
1417,14
1417,18
1417,10752
4643,28
4643,12
4643,18
7484,12
7484,16
7484,10751
1422,18
1422,53
1422,80
8332,53
8332,80
8332,18
3593,12
3593,27
3593,878
1975,27
1975,53
8975,28
8975,12
8975,18
8975,53
39183,99
86,18
86,10749
1440,10749
1440,18
1523,18
1378,10749
1378,18
1378,35
1124,18
1124,9648
1124,53
3683,10752
3683,18
3683,36
4285,35
4285,18
8194,80
8194,18
5890,28
6077,28
6077,53
214,27
214,53
214,80
1123,28
1123,18
1123,53
1427,80
1427,14
1427,18
4928,18
4928,878
2152,99
8588,18
8588,36
2357,35
2357,18
1581,35
1581,10749
313,10749
313,18
5698,28
5698,12
5698,37
2179,35
2179,10402
2447,18
2447,36
1372,18
1372,53
1372,28
54910,18
2486,14
2486,28
2486,12
2486,10751
1246,18
40574,28
40574,35
40574,10749
77966,35
77966,10749
46948,18
1247,18
1247,53
1247,36
1125,18
1646,80
1646,18
1730,27
1730,18
1730,9648
1730,53
8618,35
8618,18
1259,18
1259,10749
27067,10749
27067,18
182,10752
182,80
182,18
182,9648
182,10749
182,53
1251,28
1251,12
1251,18
1251,10752
5393,16
5393,35
5393,10751
5393,14
5393,878
1931,18
1931,10402
8275,35
2433,10402
2433,10749
2433,18
2433,35
2204,18
1773,80
1773,18
27095,18
4283,12
7457,80
7457,18
8398,28
8398,27
8398,80
3549,18
6166,35
46919,18
46919,35
1265,12
1265,18
1265,10751
27432,18
1257,35
1248,80
1248,18
1248,53
56165,28
56165,35
56165,27
5206,35
1252,18
1252,53
1252,80
1252,10749
2062,16
2062,35
2062,10751
2062,14
2266,18
2266,10749
5172,12
5172,35
5172,18
5172,878
40973,35
40973,18
2016,18
2016,36
2016,10752
3024,18
3024,878
3024,53
47200,80
47200,18
47200,10749
1250,53
1250,28
1250,14
1250,27
4169,18
4169,53
4169,80
4169,36
3594,53
3594,18
3594,9648
26655,35
26655,18
26655,10751
42721,28
42721,35
42721,18
27523,28
27523,18
4638,80
4638,28
4638,35
1993,36
1993,18
1993,10749
5691,35
5691,18
6443,18
1738,28
1738,878
1738,53
1253,18
1253,10749
1949,80
1949,18
1949,9648
1949,53
7006,53
7006,18
7006,27
7006,14
27040,80
27040,9648
27040,53
27864,18
27864,14
27864,878
27864,53
8965,14
8965,16
8965,878
8965,10751
8965,28
1271,28
1271,12
1271,10752
2267,12
2267,10751
6691,18
6691,35
6691,10749
1255,27
1255,18
1255,878
31040,18
31040,36
31040,10749
31040,53
2977,18
2977,10749
5413,18
27919,18
2355,18
7485,28
7485,18
7485,9648
7485,53
7485,80
1273,12
1273,16
1273,35
1273,10751
4657,80
4657,18
4657,9648
4657,53
8199,18
8199,10749
8199,878
56474,35
56474,18
5177,35
5177,18
8270,80
8270,18
8270,53
1683,53
1683,27
1267,16
1267,35
1267,10751
1272,878
1272,53
1590,18
7183,80
7183,18
7183,9648
7183,53
1534,12
32627,28
32627,53
1407,10749
1407,10402
1407,18
1441,18
1441,28
1441,53
1441,80
6145,53
1987,27
1987,80
1987,18
1268,10751
1268,35
559,14
559,28
559,12
1950,18
1950,10749
4977,16
4977,18
4977,9648
4977,878
4977,53
27904,18
27904,10749
2269,14
2269,27
1919,18
1919,10749
4964,35
4964,10749
4964,18
2976,10751
2976,35
2976,10402
2976,10749
8421,99
8421,10769
1562,27
1562,53
1562,878
810,14
810,12
810,16
810,35
810,10751
5723,18
5723,10402
5723,10749
285,12
285,14
285,28
3432,18
3432,80
3432,9648
3432,53
1872,28
1872,12
1872,27
1872,53
50153,27
50153,878
50153,53
50153,10749
5488,18
5488,35
5488,10749
8748,35
8748,10749
3489,80
3489,9648
3489,53
298,80
298,53
2241,35
1990,9648
1990,80
1990,18
1979,12
1979,14
1979,28
1979,53
45664,99
1991,28
1991,53
33294,18
25875,18
25875,27
25875,53
25875,878
25875,9648
2748,10749
2748,18
54934,18
2359,99
442,35
442,18
43836,10749
43836,18
1988,18
1988,53
3021,27
3021,53
2196,35
2196,18
1571,28
1571,53
2959,35
6022,18
6022,10749
2698,14
2698,35
2698,10751
1858,12
1858,878
1858,28
675,12
675,14
675,10751
675,9648
3563,35
3563,10749
26185,28
26185,12
26185,80
26185,18
27683,18
27683,10749
4688,12
4688,18
4688,10402
4688,10749
81847,28
81847,10752
81847,18
32444,35
32444,18
2270,12
2270,14
2270,10749
2270,10751
757,18
757,53
757,80
757,9648
757,35
35,16
35,35
35,10751
5857,80
5857,27
5857,9648
5857,53
3638,35
8669,35
8669,18
2503,28
2503,18
2503,9648
2503,53
4516,35
8141,35
8141,80
8141,53
8141,10749
59995,18
59995,10749
1721,12
1721,28
1721,35
8363,35
4658,99
4658,10751
5956,18
5956,53
5956,27
6535,18
1127,18
1393,99
1393,18
2701,18
5174,28
5174,35
5174,80
5174,53
4349,53
4349,28
4349,18
4858,878
4858,53
2082,27
1845,35
1845,10749
6609,28
6609,37
2335,28
2335,35
4351,80
4351,18
4351,9648
2882,10749
2882,18
6916,28
6916,35
84242,18
1992,27
1992,28
1992,53
5176,37
4141,28
4141,53
4141,35
4141,80
4347,18
4347,10749
523,18
523,27
2009,18
3469,18
3469,10749
4413,80
4413,18
4413,53
6973,36
6973,18
6973,53
6973,80
6973,9648
7913,18
77210,35
77210,10749
4629,18
4629,10749
5353,28
5353,12
5353,53
5353,18
2252,53
2252,80
2252,9648
6641,35
6641,10749
5915,12
5915,18
4588,28
4588,18
4588,10749
4588,53
2728,28
2728,35
2274,12
2274,18
2274,14
2274,10751
2274,53
7211,35
7211,10749
7211,18
4538,12
4538,18
4538,35
2001,18
2001,80
2001,53
4517,18
4517,36
4517,10749
4566,18
4566,9648
4566,80
4520,18
4520,53
6615,35
6615,10749
6615,18
4513,27
4513,53
5125,18
5125,53
3877,18
8954,18
8954,80
8954,53
4771,80
4771,18
4771,9648
4512,28
4512,18
4512,37
84972,99
1922,18
2011,16
2011,18
5708,18
5951,35
5951,18
5951,10749
114033,99
33688,35
27827,99
3603,27
3603,35
2014,18
663,27
663,53
663,80
27276,18
27276,10769
27276,14
27276,27
48301,28
2015,18
7347,18
7347,28
7347,80
5718,35
5718,18
5126,18
4982,18
4982,80
5559,10751
5559,16
5559,12
5559,35
25755,35
25755,18
25755,14
25755,10749
25755,878
2013,18
6977,80
6977,18
6977,53
4953,18
4953,35
26336,99
26336,10749
5123,10751
5123,18
5123,10402
53827,28
53827,37
5817,18
5817,35
5817,10402
43987,28
43987,35
4515,28
4515,12
4515,18
4515,36
5375,28
5375,35
5375,18
2310,12
2310,28
2310,16
2284,35
6639,18
6639,10749
4723,35
4723,878
4723,53
5876,878
5876,27
5876,53
4523,35
4523,10751
4523,14
4523,10749
1620,28
1620,80
1620,18
1620,53
2268,12
2268,14
6479,18
6479,27
6479,28
6479,53
6479,878
6477,35
6477,10402
6477,10751
6477,14
6477,16
7249,16
7249,35
7249,878
3902,18
3902,10402
8272,18
6537,27
6537,18
6537,53
7326,35
7326,18
7326,10749
1874,36
1874,18
1989,18
1989,10749
4946,80
4946,18
64942,18
7350,18
7350,35
26600,18
26600,14
7979,18
6637,28
6637,12
6637,9648
6637,53
7345,18
6538,35
6538,18
6538,36
440,14
440,28
440,878
440,53
440,27
6575,35
6575,10402
6076,18
6076,35
6076,10749
1488,18
1488,35
6023,18
6023,10749
6557,35
6557,10749
60141,18
60141,10769
4787,80
4787,18
4787,53
33358,35
33358,10749
5259,35
5259,18
8329,27
8329,9648
2312,12
2312,14
2312,28
2312,18
7191,28
7191,53
7191,878
4170,18
4170,53
8875,27
8875,53
3575,27
3575,53
7278,35
4034,28
4034,12
4034,35
1479,18
1479,80
2282,18
2282,10749
55294,18
7839,35
8676,10749
8676,35
8676,12
7992,18
7461,18
7461,28
7461,53
7461,80
25919,35
25919,18
25919,10402
7942,35
7942,10749
6473,28
6473,12
6473,53
7840,12
7840,28
7840,18
7840,14
8848,53
8848,80
8848,18
8461,27
8461,53
8461,80
2239,18
2239,35
2239,53
7985,14
7985,35
7985,10749
7343,18
6391,18
6391,35
6391,10749
6391,10769
3764,18
8944,35
8944,18
33166,18
383,18
155,18
155,28
155,80
155,53
36527,18
36527,10751
8456,18
8456,28
8457,35
511,18
8093,18
4942,35
4942,10749
4942,18
25904,18
25904,36
8988,18
8988,10752
7944,99
7944,10402
7351,18
8267,18
8267,35
8267,10769
1266,28
1266,80
1266,18
1266,53
8827,18
8827,35
7459,28
7459,10751
7459,878
1729,28
1729,12
1729,14
9017,28
9017,12
9017,27
1810,36
1810,18
1810,37
8780,35
26232,18
26232,14
26232,10769
26232,10749
8617,80
8617,27
6967,18
1726,28
1726,878
1726,12
8681,28
8681,53
3014,53
43822,18
2454,12
2454,10751
2454,14
217,12
217,28
4564,35
4564,18
4564,10749
26119,28
26119,12
26119,37
4857,80
4857,28
4857,12
37626,80
37626,28
37626,53
37626,9648
3687,35
3687,878
2982,12
2982,14
2982,878
31742,18
8645,53
8645,878
1724,878
1724,28
1724,12
5759,18
5759,35
5759,27
8960,14
8960,28
1938,80
1938,18
1938,10749
26354,99
27509,80
27509,18
27509,27
26302,18
26302,10769
32263,35
32263,99
27506,18
27506,9648
78321,28
78321,80
78321,18
45512,28
45512,35
45512,37
80659,35
80659,10749
72163,28
72163,35
72163,37
72163,10749
31658,28
31658,18
31658,37
8847,99
43869,12
43869,10751
8265,35
42718,18
42718,10749
428,18
428,10749
9010,35
9010,80
9010,53
68259,18
68259,10769
4966,10752
4966,18
4966,36
4966,10749
572,27
572,9648
572,53
6687,53
6687,80
6687,9648
2002,18
2002,10749
32666,35
32666,99
8836,18
8836,9648
8836,878
8836,53
70846,18
70846,35
70846,10769
4140,99
1735,12
1735,28
1735,14
5038,18
5038,10749
1661,18
1661,35
2012,18
155796,10749
155796,18
7446,28
7446,35
8885,18
8885,16
8885,10752
5592,35
5592,18
5592,53
43389,10749
43389,18
43389,10402
4944,35
4944,18
102305,18
26431,18
43177,28
43177,18
43177,10751
43177,12
3865,18
25795,28
25795,12
25795,80
25795,18
25795,10769
25795,10749
3,18
3,35
8908,99
4998,18
3041,18
3041,10749
47721,18
1984,18
1984,878
50011,18
822,10402
822,18
8882,18
8882,80
3097,10752
3097,18
3097,36
3097,12
3097,10749
3097,53
4960,18
2397,28
2397,878
25741,16
25741,10751
25741,12
25741,18
25741,14
69299,18
69299,10749
30977,10751
30977,12
8338,18
8338,9648
8338,878
8338,53
3580,80
3580,18
3580,9648
4701,18
4701,36
4701,10749
8938,10749
8938,18
2588,35
2588,18
52561,35
52561,80
52561,18
4627,28
4627,14
4627,27
49355,18
49355,28
49355,10769
8892,18
8892,35
111759,37
111759,12
111759,10749
8905,18
8905,53
3520,18
3520,35
8841,18
6972,18
32862,27
8966,12
8966,14
8966,18
8966,10749
2574,10749
2574,18
1964,18
8881,18
8881,36
8881,10752
8880,18
8880,36
8880,10752
25852,35
25852,18
25852,10749
8055,18
8055,10749
3054,28
3054,35
3054,53
5816,35
2694,18
2694,10749
2694,10769
4922,14
4922,18
4922,53
4922,9648
4922,10749
159849,99
2253,18
2253,53
2253,36
2253,10752
51817,18
6936,18
4148,18
4148,10749
31047,10770
31047,18
31047,53
31047,80
8927,35
8927,18
53519,35
87790,28
87790,18
26758,37
8942,18
54406,35
54406,18
54406,10751
54406,10749
34696,18
317,18
317,36
2309,12
2309,10751
2309,14
6733,35
27447,18
27447,9648
27447,53
1977,9648
1977,27
1977,53
4959,18
4959,53
4959,80
85394,18
4832,99
7353,18
98193,35
98193,80
98193,18
98193,10769
47980,18
47980,10402
5677,27
5677,878
5677,80
1961,35
1961,27
94405,28
94405,36
94405,37
94405,10749
434,18
434,53
8832,18
7916,28
7916,878
7916,53
8382,28
8382,12
8382,53
85330,10749
53574,10749
53574,37
26939,28
26939,18
26939,37
26127,28
26127,53
5334,18
5334,28
26387,18
26387,53
52528,35
52528,27
36392,35
62437,99
62437,10769
6968,28
6968,80
6968,18
6968,36
6968,53
43396,18
43396,53
43396,80
8747,18
3632,28
3632,878
1940,10402
1940,18
1940,10749
1387,18
1387,10402
8902,18
27644,28
27644,37
8833,28
8833,35
112582,35
49571,18
2080,12
2080,28
2080,53
2080,878
6461,18
6461,10749
42738,28
42738,12
42738,18
42738,53
42943,35
42943,18
42943,10749
534,28
534,878
534,53
2049,99
2049,10769
101362,35
101362,12
101362,80
86764,10749
4934,37
81512,28
81512,35
81512,37
27134,14
27134,35
27134,27
761,35
70806,10749
70806,18
34482,35
34482,18
34482,10751
8883,80
8883,18
8883,36
8883,10752
8933,18
8933,35
8269,10749
8269,18
8269,35
133,99
4498,35
4498,18
170477,18
4250,35
8373,878
8373,28
8373,12
8939,18
8939,35
8939,10749
53906,28
53906,18
4990,28
4990,35
4990,80
4990,18
4990,9648
4990,53
33321,35
33321,18
33321,10751
33321,14
42659,35
42659,80
42659,18
4931,80
4931,18
4931,53
8884,18
8884,14
8884,878
767,12
767,14
767,10751
3478,18
3478,36
8937,18
4983,28
4983,80
4983,53
49691,35
49691,53
49691,80
49691,10769
105703,18
25902,18
25902,35
25902,10749
145066,18
145066,9648
45852,99
45852,18
164741,10402
164741,18
164741,10770
685,99
8899,80
8899,18
26914,27
758,18
758,53
758,80
758,9648
758,35
26320,10402
26320,35
26320,18
2861,18
2861,35
2861,10749
5060,35
6309,18
6309,28
6309,53
2979,35
2979,14
2979,878
117531,18
117531,10749
3511,53
3511,18
3511,27
25900,80
25900,18
26009,53
26688,27
26688,9648
26688,53
4786,35
4786,18
142084,10402
106254,18
885,18
885,10749
126136,18
126136,10749
48214,35
44685,35
44685,10749
44685,16
44685,10402
33380,35
33380,878
4734,18
3513,12
3513,18
3513,28
3513,36
3513,53
8915,12
94663,18
94663,36
94663,10752
51619,18
51619,10749
51619,10752
54419,10402
54419,35
54419,18
54419,10749
8926,18
8926,9648
2973,878
2973,12
2973,18
2973,14
32928,12
32928,35
26191,18
1697,18
1697,35
54648,16
54648,12
54648,10751
32834,28
32834,12
32834,35
32834,18
32834,10751
32834,14
32834,10749
51317,35
51317,18
84273,18
836,18
836,10769
836,10749
95600,18
84772,10749
84772,37
4475,35
4475,18
4475,10749
108200,35
25793,18
32511,18
32511,10769
73501,12
2261,10402
2261,99
6058,28
6058,53
7445,18
7445,53
7445,10752
88276,99
99875,35
1284,35
1284,80
104776,18
7980,14
7980,18
2143,10752
2143,18
2143,10749
26171,18
4597,28
4597,80
4597,18
4597,53
31909,9648
31909,878
31909,27
88067,28
88067,53
347,18
45987,18
55261,28
55261,53
27719,28
27719,53
47122,18
53161,18
53161,10749
128846,9648
128846,18
128846,36
26123,35
40494,18
27172,37
94803,18
94803,80
94727,99
25769,28
25769,18
25769,27
25769,878
25769,53
26465,99
26465,10402
4286,18
4286,10749
4932,35
4932,10749
25927,18
25927,28
25927,53
25927,80
26125,28
26125,53
26765,35
26765,99
5707,99
5707,28
5707,10752
5707,36
1450,28
1450,12
1450,27
1450,878
1450,53
46335,18
46335,10402
46335,10749
89800,18
89800,10769
4579,35
4579,18
65642,35
65642,18
2395,14
2395,12
2395,35
2395,10751
5761,18
5761,10749
69061,35
4253,18
4253,35
4253,10749
4253,10751
4253,10769
5153,18
5153,36
31156,16
2974,80
2974,18
2974,27
8952,35
8952,18
8952,10749
43333,18
43333,10749
7344,35
7344,10749
4887,18
60086,27
60086,53
8898,18
8898,9648
8898,53
32657,12
32657,14
32657,10751
25950,28
25950,12
25950,18
25950,14
32124,18
32124,53
56931,12
56931,14
56931,28
56931,10751
79519,35
79519,10749
45576,99
45576,18
5595,9648
5595,53
26022,18
26022,10749
6883,28
6883,53
34016,35
34016,10749
25941,53
25941,80
25941,18
25941,28
27573,28
26558,18
26558,53
26558,27
26558,10752
5753,53
5753,28
31867,28
31867,878
31867,53
31867,80
4933,12
4933,18
4933,10752
4933,36
33421,53
33421,9648
4252,35
4252,18
4252,10749
39931,27
39931,18
39931,36
39931,53
8980,28
8980,35
34583,18
34583,27
34583,53
1568,18
1568,53
26178,27
1912,35
1912,18
31869,36
31869,99
26380,80
26380,18
4461,10752
4461,28
4461,53
31687,9648
31687,27
25832,35
25832,18
25832,10402
37857,18
37857,35
111310,18
111310,37
111310,10752
111310,10749
111310,36
94917,18
94917,10749
107643,18
107643,28
107643,10769
44399,28
44399,18
44399,10749
32084,18
32084,10752
42191,80
42191,18
27004,80
27004,53
27004,35
4180,35
1549,10749
1549,18
26694,99
5178,18
5178,35
5178,10749
37495,35
37495,80
37495,18
42217,18
42217,10749
8929,18
8929,36
8929,10752
7346,53
5590,10402
5590,14
5590,18
5590,35
5590,10749
5850,18
26587,27
26587,18
26587,53
5424,27
26388,18
26388,53
26388,9648
25846,18
25846,35
80844,18
80844,10749
80844,53
1785,35
1785,10749
32830,35
27735,35
27735,18
27735,10749
3589,14
3589,35
3589,878
25869,18
25869,10769
25869,10749
88192,18
88192,36
25868,14
25868,18
25868,10749
25868,10769
8652,18
8652,878
1787,18
1787,10749
1787,10769
70804,10752
70804,18
40819,99
40819,35
43699,35
43699,18
43699,10769
43699,10749
43699,53
41499,14
41499,18
41499,53
41499,10769
27865,99
32866,10769
32866,53
4676,35
4676,18
4676,10749
3037,18
3037,10749
2363,18
1896,18
1896,36
25903,35
25903,10749
1789,35
1789,80
150778,10752
43853,10749
43853,37
27022,14
27022,12
27022,28
27022,35
27022,18
27843,35
27843,27
32395,18
25914,18
25914,37
4556,18
4556,36
72356,36
72356,18
72356,80
110899,18
110899,27
110899,53
110899,9648
110899,10749
110899,10769
26350,18
54198,35
54198,18
91470,10402
91470,35
27576,28
27576,9648
27576,53
1920,80
1920,18
1920,53
39768,9648
39768,35
31011,878
31011,18
31011,10749
31011,14
1863,18
1863,10752
26796,18
26796,10402
5899,35
32497,35
31203,35
38843,35
38843,10751
5465,28
5465,18
5465,53
39414,35
39414,18
47477,28
47477,18
47477,27
47477,53
26280,18
8900,18
8900,10769
3476,18
3476,10749
8070,18
132883,80
132883,18
132883,10402
132883,10749
43549,53
43549,18
1914,35
26035,18
26035,10749
102286,18
115109,18
115109,10749
115109,12
31900,18
91873,80
91873,18
32196,10402
32196,10749
32196,35
47670,16
47670,10751
172535,36
172535,18
30846,18
39786,99
50641,99
80806,28
80806,18
31549,27
31549,53
148482,10402
148482,99
55063,99
55063,10402
4204,18
4204,35
32151,53
32151,28
66701,18
8886,18
8886,10769
110748,99
110748,36
107612,35
50356,35
50356,18
72913,18
72913,36
72913,10752
94959,18
43923,35
43923,18
5719,18
71575,18
71575,10769
2754,35
2754,10769
706,36
706,18
3592,14
3592,27
70695,18
70695,35
27441,53
27441,878
4706,9648
4706,53
75341,99
75341,10769
8749,35
8749,18
86233,10749
86233,18
4921,18
4921,10769
4729,35
46979,10749
46979,18
6793,80
6793,18
6793,27
35957,53
35957,18
1782,18
1782,53
1782,9648
44115,12
44115,18
44115,53
52237,35
52237,10749
52237,18
43007,18
43007,35
49953,16
49953,10751
3007,18
3007,35
3007,878
3007,10749
27563,18
27563,10749
41058,37
1673,28
1673,37
49110,18
49110,53
134569,16
134569,10751
134569,10769
92096,36
92096,18
26769,28
26769,99
120835,35
120835,10749
6320,10749
6320,18
6320,53
6320,80
36405,35
36405,18
36405,53
36405,10749
26663,18
80572,18
32234,35
32234,27
32234,878
32234,53
56693,18
56693,10769
5562,18
1906,10402
1906,18
43919,27
43919,35
43919,53
48833,18
48833,10749
150838,99
43930,28
26138,28
8464,27
8464,35
8464,878
481,18
4266,53
25908,18
25908,36
42984,18
31104,80
31104,18
31104,28
31104,35
1361,16
1361,10751
1361,14
51357,35
46207,18
48127,28
48127,12
48127,18
31694,80
31694,18
31694,53
6474,28
6474,37
8995,35
8995,80
8995,53
7210,35
89126,99
89126,10769
26277,18
26277,35
26277,10749
51933,80
51933,18
2325,10752
2325,18
4798,878
4798,18
1543,18
8951,10751
8951,18
8951,35
88376,35
88376,878
88376,10751
55061,18
55061,53
47610,80
47610,18
1244,10402
1244,18
1244,35
43936,99
58937,18
31903,10749
31903,18
471,18
34767,99
34767,10402
26530,18
26530,80
113757,18
113757,35
113757,10402
113757,10749
47330,35
133119,18
133119,10749
122884,18
122884,37
32122,18
79731,18
79731,10749
46441,27
46441,9648
46441,53
84296,28
84296,12
43552,9648
43552,27
43552,53
114246,18
140527,10402
140527,10770
140527,99
32520,28
32520,18
32520,10769
36883,99
4704,35
4704,10402
4704,10749
878,35
37380,12
37380,18
58376,99
58376,10769
49494,12
49494,18
44943,28
44943,878
34214,99
8770,99
31162,28
71110,18
71110,10749
71110,10769
47931,18
47931,28
47931,80
44657,12
44657,18
44657,99
81751,35
2010,18
99351,18
8896,18
3397,18
48596,18
48596,10769
54001,18
86750,99
46105,35
46105,99
57695,28
57695,18
57695,36
57695,10749
3081,18
76714,18
76714,10749
31555,18
31555,53
31555,80
47904,28
47904,18
47904,36
47904,10752
51520,18
