movie_id,imdb_id,title,overview,release_date,poster_path
43444,tt0040092,Amore,"An Italian anthology film directed by Roberto Rossellini starring Anna Magnani and Federico Fellini. The film has two parts: ""Una Voce Umana"" (""The Human Voice"") and ""Il Miracolo"" (""The Miracle"").",10/30/1948,/yhnoiJDFM39YYEoVqFnWv1x669e.jpg
87911,tt0028331,Sweeney Todd: The Demon Barber of Fleet Street,"It is England in the 1830s. London's dockside is teeming with ships and sailors who have made their fortune in foreign lands. Sweeney Todd, a Fleet Street barber, awaits the arrival of men whose first port of call is for a good, close shave. For most it will be the last time they are seen alive. Using a specially designed barber's chair, Sweeney Todd despatches his victims to the cellar below, where he robs them of their new found fortunes and chops their remains into small pieces. Meanwhile, Mrs Lovett is enjoying a roaring trade for her popular penny meat pies.",3/1/1936,/3YUxgYDxJkgEbeXKtdItuYRUOdN.jpg
1254,tt0485241,"Don't Worry, I'm Fine","A 19-year-old searches for her twin brother after he runs away from home, following a fight with their father.",9/6/2006,/yD6skMZZq0Rgn2NhI9dk4B2Dipu.jpg
56801,tt0006886,Judex,"Director Louis Feuillade won fame and critical acclaim with his early crime serials, Fantômas (1913-14) and Les Vampires (1915). These episodic films were hugely popular, but they also brought Feuillade a fair amount of criticism from the bourgeois establishment, who accused him of glorifying crime and making heroes of criminals. Feuillade’s well-meaning response to this brow-beating was another serial, the 12-part epic entitled Judex. The Plot: When his family is ruined by the unscrupulous banker Favraux, Jacques de Tremeuse resolves to bring him to justice. Adopting a disguise and the name Judex, he captures the crooked banker and takes him to his secret lair. Learning of Favraux’s dishonest ways, his daughter Jacqueline gives away his wealth when she learns of his death. This infuriates a pair of ruthless crooks, Diana Monti and Moralés, who immediately swear to take revenge on Jacqueline, and her protector, Judex.",12/16/1916,/2Qdfz67QpEldakhryWRPIf2hDMh.jpg
99642,tt0310313,A New Life,A 2002 French experimental film directed by Philippe Grandrieux and starring Zachary Knighton and Anna Mouglalis. The story involves a young American who falls obsessively in love with a mysterious courtesan named Melania against the backdrop of a dilapidated Eastern European landscape.,11/27/2002,/4q43q2HHjrVYRLt8bAQco17RXJ7.jpg
80038,tt1720616,Friends with Kids,"In the wake of their friends' marriages and eventual offspring, longtime pals Julie and Jason decide to have a child together without becoming a couple. By becoming ""time-share"" parents, they reason, they can experience the joys of parenthood without significantly curbing their personal freedom. However, when Julie and Jason both become involved with others, they discover that they secretly harbor romantic feelings for each other.",9/9/2011,/cA6putv2ND8snBBa0t9WhlW1TfG.jpg
25915,tt0041871,Shockproof,A parole officer falls in love with the ex-con who was his charge.,1/25/1949,/srnSYqErnxbJCrARj0n36oBc9iB.jpg
2349,tt0366416,Peas at 5:30,"It all starts with a bang. The car breaks through the crash barrier and falls off the bridge. The lights go out. After that, he is not able to see anymore. His optic nerve is severed, from now on the young stage-director Jakob is blind. His life will change and nothing will ever be the same. Jakob cannot handle the idea of never being able to see again and screams at the only woman who is able and willing to help him, Lily. A rehabilitation teacher, she helps the blind deal with the darkness. Lily has been living with it since birth, she too is blind.",3/4/2004,/8dHHRyyIxhSf2xn7Dp93BtopMlm.jpg
77866,tt1524137,Contraband,"When his brother-in-law runs afoul of a drug lord, family man Chris Farraday turns to a skill he abandoned long ago – smuggling – to repay the debt. But the job goes wrong, and Farraday finds himself wanted by cops, crooks and killers alike.",1/12/2012,/dNNjyZQ0zVtmPa74nJE63Kn0xEx.jpg
112655,tt0029044,Idol of the Crowds,"Retired hockey player Johnny Hansen, in order to make money to enlarge his chicken farm, returns to the game and leads his team into the championship series. Just before the series starts, he is offered a bribe to throw the games but refuses. An attempt is made on his life which results in Bobby, the team's mascot, being injured. Written by Les Adams",9/30/1937,/nIGaOgXh9eKALG6BwZo9bwLoAux.jpg
71688,tt1007029,The Iron Lady,"A look at the life of Margaret Thatcher, the former Prime Minister of the United Kingdom, with a focus on the price she paid for power.",12/30/2011,/nh1j03qFhbM3HdfGhB7aCxqLVQ.jpg
31309,tt0033727,Mr. Bug Goes to Town,The happy tranquility of Buggsville is shattered when the populace learns that a colossal skyscraper is to be built over their tiny town.,12/9/1941,/tf8PJqY2OQZPw640WCaTsri1JIy.jpg
57353,tt1446147,Cat Run,"When a sexy, high-end escort holds the key evidence to a scandalous government cover-up, two bumbling young detectives become her unlikely protectors from a ruthless assassin hired to silence her.",4/1/2011,/2QnqQn7W2IjVEgK6mmUIkfQWY19.jpg
84407,tt1788461,The Pruitt-Igoe Myth,"Destroyed in a dramatic and highly-publicized implosion, the Pruitt-Igoe public housing complex has become a widespread symbol of failure amongst architects, politicians and policy makers. The Pruitt-Igoe Myth explores the social, economic and legislative issues that led to the decline of conventional public housing in America, and the city centers in which they resided, while tracing the personal and poignant narratives of several of the project's residents. In the post-War years, the American city changed in ways that made it unrecognizable from a generation earlier, privileging some and leaving others in its wake. The next time the city changes, remember Pruitt-Igoe.",1/20/2012,/taY9fhUIEGyv9n16t3WJsTVBi8b.jpg
8368,tt1031243,The Garden of Eden,A young American writer completes his service in WWI and travels across Europe with his wife and her attractive Italian girlfriend. Based on the novel by Ernest Hemingway.,1/1/2008,/kDpNG4avribCPffpuR7fC3RlYm7.jpg
66118,tt1821362,Case départ,Two contempo Frenchmen of Antillean descent visit their ancestor's time as well as their land in the slavery-themed French era.,7/5/2011,/unhcfaBxuCKaGFzDV7B46vF6IUZ.jpg
26283,tt0044825,The Las Vegas Story,"When newlyweds visit Las Vegas, the wife's shady past comes to the surface.",1/30/1952,/sHZOyStj42bfRB0OK7PAXJvEjV.jpg
87408,tt1926992,Goodbye,"Without her husband and without her lawyer’s licence, which has been withdrawn, Noora is left pregnant and alone in her apartment. Her attempt to leave Iran turns into a fight with male chauvinism. A personal, nerve-wracking and infuriating film by Rasoulof, who was himself convicted for his films in Iran.  Goodbye is a sober, frightening portrait of a society that is stooping under the continual control and threats of its religious regime. Noora, a young, pregnant lawyer in Tehran whose husband has been sent to work in the desert because of his critical journalistic activities, continually faces opposition from the regime and decides to leave the country. That turns out to be very difficult.  Because Rasoulof was already banned from making films, Goodbye was shot partly in secret in the winter of 2010/2011. The result is a disquieting film that makes impotence and the desire for freedom painfully tangible in all its simplicity.",9/7/2011,/bS6TZIqKnAsVycpYeZ0Ouem2vWD.jpg
25774,tt1056422,Fados,A drama steeped in Portugal's Fado music culture.,12/31/2007,/i2KZGafUEXr4mi33jFzk2RCGrlN.jpg
82269,tt2043814,Crazy Horse,"A cinéma vérité look inside Paris' Crazy Horse, a club that boasts the greatest and most chic nude dancing in the world.",10/5/2011,/pRydNNDq9UOOx14cYTIMhnurnM6.jpg
71670,tt1255916,Hostel: Part III,"Set in Las Vegas, the film centers on a man who attends his best friend's bachelor party, unaware of an insidious agenda that plays into hunting humans.",12/27/2011,/v7B0Ap0fyaSpEkacqHlIIis90jG.jpg
93164,tt0070809,A River Called Titas,An in-depth look at the lives and struggles of the community of fishermen living by the river Titash.,4/26/1973,/hB7DdigTp94RBYjJOLC244lRoc9.jpg
76758,tt1410063,The Flowers of War,"A Westerner finds refuge with a group of women in a church during Japan's rape of Nanking in 1937. Posing as a priest, he attempts to lead the women to safety.",12/15/2011,/pYltmnA1VDWl45EcVQoJYPsTpLW.jpg
130900,tt0042779,Nancy Goes to Rio,"Mother and daughter (Sothern and Powell) compete over same singing role and, unbeknownst to each other, the same man.",3/10/1950,/fvLY8z7F56NVyBFqglV46BSodww.jpg
26223,tt0960741,The Canyon,A survival story about a honeymooning couple who get lost in the wide expanse of the Grand Canyon.,10/23/2009,/d4fyho9nANayruMLY2rzWLPaLMN.jpg
112485,tt0006826,Hoodoo Ann,"A teenage orphan (Mae Marsh) is taken in by a childless couple and quickly falls for the boy next door (Robert Harron). Director Lloyd Ingraham's 1916 silent film also stars Wilbur Higby, Loyola O'Connor and Anna Hernandez.",3/26/1916,/e4TFrBvo7ol3cRTEGkmK8DYSuf7.jpg
126016,tt1334247,Johnny Cash at Folsom Prison,"Out of Darkness, Comes Light",10/18/2008,/2GpOOegI3C4BhXxHsKg67DNe01D.jpg
88491,tt1651118,Chapiteau-Show,"Four parts and four travels to the sea, four crossed short stories: Love, Friendship, Respect and Cooperation. Heroes of each of the short stories arrive to seaside town, and go through turning fragments of their life...",12/12/2011,/5VpOzwpnSsBejK2J0q52XoESus4.jpg
71184,tt1547035,When Love Is Not Enough: The Lois Wilson Story,"Based on the true story of the enduring but troubled love between Lois Wilson, co-founder of Al-Anon, and her alcoholic husband Bill Wilson, co-founder of Alcoholics Anonymous.",4/25/2010,/jlBlWguLtgywmi4FTpkrRQPyLIW.jpg
110603,tt0032028,The Three Musketeers,"A parodic remake of the story of the young Gascon D'Artagnan, who arrives in Paris, his heart set on joining the king's Musketeers. He is taken under the wings of three of the most respected and feared Musketeers, Porthos, Aramis, and Athos. Together they fight to save France and the honor of a lady from the machinations of the powerful Cardinal Richelieu.",2/17/1939,/cDGP9RV0pH4IPoufifTvgYo4eY8.jpg
81111,tt0024906,Born to Be Bad,"Letty, a young woman who ended up pregnant, unmarried and on the streets at fifteen is bitter and determined that her child will not grow up to be taken advantage of. Letty teaches her child to lie, steal, cheat and anything else he'll need to be street smart.",5/18/1934,/WGsz8Zy0GPIUI6yWP7AltPLLZF.jpg
163937,tt0071497,Film About a Woman Who…,Rainer’s landmark film is a meditation on ambivalence that plays with cliché and the conventions of soap opera while telling the story of a woman whose sexual dissatisfaction masks an enormous anger.,12/11/1974,
57243,tt1805297,The Women on the 6th Floor,"Paris, in the early 1960s. Jean-Louis Joubert is a serious but uptight stockbroker, married to Suzanne, a starchy class-conscious woman and father of two arrogant teenage boys, currently in a boarding school. The affluent man lives a steady yet boring life. At least until, due to fortuitous circumstances, Maria, the charming new maid at the service of Jean-Louis' family, makes him discover the servants' quarter on the sixth floor of the luxury building he owns and lives in. There live a crowd of lively Spanish maids who will help Jean-Louis to open to a new civilization and a new approach of life. In their company - and more precisely in the company of beautiful Maria - Jean-Louis will gradually become another man, a better man.",12/20/2010,/g4Nr8wJWlNwiQ99uwNj6rLqDcoK.jpg
71254,tt1117581,Arena,"David Lord finds himself forced into the savage world of a modern gladiatorial arena, where men fight to the death for the entertainment of the online masses.",10/11/2011,/68vyY0UlUtz88kd39EtyQSOCNDV.jpg
48458,tt0307431,The Secret Glory,"A British-produced documentary about the bizarre life of Nazi SS officer Otto Rahn, focused on his search for the mystical Holy Grail of Christ.",9/4/2001,/voKdKbjNJYlZ6miFgNdLHkB9V5M.jpg
25831,tt0100409,The Prince and the Pauper,"Long ago in a land with an ailing king, there was a pair of boys who looked exactly alike, a pauper called Mickey and the other, the Crown Prince.",11/16/1990,/7sWpajczOeWzubfw7VLAMU9OeHS.jpg
116231,tt1817191,Another Woman's Life,"When the fun loving Marie sets her eyes on brooding comic book artist Paul, it sets off the kind of romantic sparks that quickly culminate in the bedroom. But the next morning brings its share of surprises as Marie crawls out of bed to discover her life flash-forwarded fifteen years down the road: Not only has she been married to Paul all this time, but she’s now the mother of a little boy the head of a powerful multinational investment firm and the proprietor of a fabulous apartment overlooking the Eiffel Tower. Quickly Marie discovers that all her achievements have not brought happiness.",2/14/2012,/71pWxKKnBErzNHF1hS4j3ZXJXW.jpg
64288,tt1567233,Forks Over Knives,"Examines the profound claim that most, if not all, of the degenerative diseases that afflict us can be controlled, or even reversed, by rejecting our present menu of animal-based and processed foods.",5/6/2011,/8nG4dXqfPuoBfgMlrsd8oPvvKPi.jpg
3051,tt0061634,Eye of the Devil,A French nobleman deserts his wife because of an ancient family secret.,7/1/1966,/havJV6WzEJP7fncpFP28QcvHT5T.jpg
41411,tt1382725,The Round Up,"1942. Joseph is eleven. And this June morning, he must go to school, a yellow star sown on his chest. He receives the support of a goods dealer. The mockery of a baker. Between kindness and contempt, Jo, his Jewish friends, their families, learn of life in an occupied Paris, on the Butte Montmartre, where they've taken shelter. At least that's what they think, until that morning on July 16th 1942, when their fragile happiness is toppled over.",3/10/2010,/zR3qTRRf1kqY9qep4NNcLQjyM8r.jpg
91010,tt1848902,Game Change,"Based on the book by John Heilemann and Mark Halperin, Game Change focuses on the Republican run of the 2008 Presidential election, when candidate John McCain picks a relative unknown, Alaskan governor Sarah Palin, to be his running mate.  As the campaign kicks into high gear, her lack of experience, in both political and media savvy, becomes a drain upon McCain and his strategists.  Directed by Jay Roach, who previously directed the HBO film Recount and the Austin Powers movies, Game Change premiered on HBO on March 10th, 2012.",3/9/2012,/wPBlDukp2N5JvW2GqEVF4GjwxV6.jpg
144326,tt0056447,Satan Never Sleeps,"A priest (William Holden) arrives at a mission-post in China accompanied by a young native girl who has joined him along the way. His job is to relieve the existing priest (Clifton Webb), who is now too old and weak to continue with the upkeep of the church. However, Communist soldiers arrive at the mission and seize it as a command post. Their leader rapes the native girl and impregnates her, only later to realise that Communism is no good for him. In the end, the foursome flee to the border, but are pursued by Communist forces along the way.",3/23/1962,/vcLWM9VnHU8hgzKppOWquYHSspP.jpg
59421,tt1646959,Bedevilled,"A woman subject to mental, physical, and sexual abuse on a remote island seeks a way out.",8/19/2010,/uqvG28xhk34ExPZYu2wRGmKB34h.jpg
67748,tt1680114,Snowtown,"Based on true events, 16 year-old Jamie falls in with his mother's new boyfriend and his crowd of self-appointed neighborhood watchmen, a relationship that leads to a spree of torture and murder.",5/16/2011,/ttX7EJCTH64cTyMC8odVTJEGCbG.jpg
55245,tt1699720,!Women Art Revolution,"Through intimate interviews, provocative art, and rare, historical film and video footage, this feature documentary reveals how art addressing political consequences of discrimination and violence, the Feminist Art Revolution radically transformed the art and culture of our times.",1/1/2010,/bUfLZKgGUXQMZLI7d9tUlT1Vdt9.jpg
94204,tt1810697,Meeting Evil,"Follows disillusioned young family man John as a mysterious stranger, Richie takes him on a murder-fueled ride that transforms the weak-willed John into a desperate hero willing to go to any length to protect his family.",5/3/2012,/aGbgCFTN7zUFF6NddoQC8L883HP.jpg
80432,tt1640570,The Wayshower,"Running from mistakes of the past, a man finds a secret book with ancient powers - a tool that can give him the answers he seeks. But a Dark Force has been awoken... one that will stop at nothing to reclaim the sacred text. When the book is stolen, an age long batte resumes. But his teacher: a ""Wayshower"", can only show him the path to victory, for he must win this epic battle on his own.",4/10/2011,
2929,tt0001223,Frankenstein,"Frankenstein, a young medical student, trying to create the perfect human being, instead creates a misshapen monster. Made ill by what he has done, Frankenstein is comforted by his fiancée but on his wedding night he is visited by the monster. A fight ensues but the monster, seeing himself in a mirror, is horrified and runs away. He later returns, entering the bride's room, and finds her alone…",3/18/1910,/xPzF7qW6FFZEzfsnsKqNOncxJNU.jpg
72958,tt0319836,The Clay Bird,"A family must come to grips with its culture, its faith, and the brutal political changes entering its small-town world.",11/8/2002,/lpuRN4Gh2jiKhwZeHEsKjgoHZ83.jpg
51991,tt1565958,Romantics Anonymous,"What happens when a man and a woman share a common passion? They fall in love. And this is what happens to Jean-René, the boss of a small chocolate factory, and Angélique, a gifted chocolate maker he has just hired. What occurs when a highly emotional man meets a highly emotional woman? They fall in love, and this is what occurs to Jean-René and Angélique who share the same handicap. But being pathologically timid does not make things easy for them. So whether they will manage to get together, join their solitudes and live happily ever after is a guessing matter.",12/22/2010,/hXL5TgqgFF8159dez0o8EK11ve3.jpg
62764,tt1667353,Mirror Mirror,"After she spends all her money, an evil enchantress queen schemes to marry a handsome, wealthy prince. There's just one problem - he's in love with a beautiful princess, Snow White. Now, joined by seven rebellious dwarves, Snow White launches an epic battle of good vs. evil...",3/15/2012,/lXaFFfsOW1G2e671hzU6eYoMqjC.jpg
58287,tt1742178,Position Among the Stars,"Through the eyes of grandmother Rumidjah, a poor old Christian woman living in the slums of Jakarta, we see the economical changing society of Indonesia and the influence of globalization reflected in the life of her juvenile granddaughter Tari and her sons Bakti and Dwi.",3/3/2011,/k6HuqWez319LGY6oHSKOdQIfmcM.jpg
77881,tt1746153,Crime After Crime,"The story of the battle to free Debbie Peagler, an incarcerated survivor of brutal domestic violence. Over 26 years in prison cannot crush the spirit of this determined African-American woman, despite the injustices she has experienced, first at the hands of a duplicitous boyfriend who beat her and forced her into prostitution, and later by prosecutors who cornered her into a life behind bars for her connection to the murder of her abuser. Her story takes an unexpected turn two decades later when a pair of rookie land-use attorneys cut their teeth on her case -- and attract global attention to the troubled intersection of domestic violence and criminal justice.",7/1/2011,/1JDAArLZhDK2B2js4OLkIJSmLuY.jpg
73211,tt1332134,King of Devil's Island,"Based on a true story: Norwegian winter, 1915. On the island Bastøy, outside Oslo, a group of young boys aged 11 to 18, are held in an institution for delinquent youth, notorious for its sadistic regime.  One day a new boy, Erling, arrives, determined to escape from the island. After a tragic incident, he ends up leading the boys in a violent uprising. When the boys manage to take over the island, 150 soldiers are sent in to restore order.",12/16/2010,/qsNOb119zUplzxWYZdxN1x8GxdI.jpg
60405,tt1629440,Sharpay's Fabulous Adventure,"After a talent scout spots her performing with her dog Boi at a charity gala, Sharpay Evans sets off for the bright lights of NYC, convinced instant fame and fortune are in the bag. But theatre's a dog-eat-dog world. Fortunately, Sharpay also meets Peyton, a handsome student filmmaker who finds Sharpay nearly as fascinating as she finds herself.",4/19/2011,/aPtBzBKCCvByXue1AZrG2lrxm4l.jpg
63310,tt1821593,Bullhead,"Young Limburg cattle farmer, Jacky Vanmarsenille, is approached by an unscrupulous veterinarian to make a shady deal with a notorious West-Flemish beef trader. But the assassination of a federal policeman, and an unexpected confrontation with a mysterious secret from his past, set in motion a chain of events with far-reaching consequences.",2/2/2011,/j9XzaLtFAJIozDH4MQwxaR2aDvJ.jpg
31223,tt1051231,In The Hands Of The Gods,"In the Hands of the Gods is the true story of five young British freestyle footballers journey across the Americas to Argentina in the hope of meeting their hero, Diego Maradona. This coming-of-age road movie tells the story of a group of young men in pursuit of a lifelong dream.",9/14/2007,/vY5rERfFtNoKMIJQsd9Fc33A9L3.jpg
89287,tt1922645,The Fairy,A hotel clerk searches all over Le Havre for the fairy who made two of his three wishes come true before disappearing.,5/11/2011,/tGMY6Q2funH6hSm6xzqHOysmsRo.jpg
131476,tt0085599,Sweet Bunch,"The diary of the life and death of a group of ""amoral"" young people, who have reached the point of no return and seek something to believe in and to die for. Their behavior brings them to the attention of the State. A discreet surveillance begins. A vigilante group monitors their house, headed by a nameless blonde man.",10/19/1983,/tTolMQR8qOU3jCqICVUzSbY2FiX.jpg
62213,tt1077368,Dark Shadows,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,5/8/2012,/eteQ3gyMpA0oiWcYX4XoXGry0cB.jpg
73881,tt1354003,Thawing Out,"Léo is dragged to a nudist camping resort by his mother. Like most boys at the age of 12 or 13, being nude in public holds little appeal for Léo, who protests by wearing extra layers. Until he meets a certain special girl, who captures his heart and releases his inhibitions.",2/2/2009,/ouCP79tveS6ZiwZhUNTuV4KuyfY.jpg
58595,tt1735898,Snow White and the Huntsman,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",5/30/2012,/8HUa5kRubYbnAD5UVpnhTGGgMTW.jpg
27646,tt1268809,Night of the Demons,"Angela (Shannon Elizabeth) is throwing a decadent Halloween party at New Orleans' infamous Broussard Mansion. But after the police break up the festivities, Maddie (Monica Keena) and a few friends stay behind. Trapped inside the locked mansion gates, the remaining guests uncover a horrifying secret and soon fall victim to seven vicious, blood-thirsty demons.",8/30/2009,/3OlNfFL0tNUh2SbXI6Qn6Mhbc2M.jpg
77561,tt1298554,EVA,"Set in 2041, humans of planet Earth now live side-by-side with androids. A well-known cybernetic engineer, Alex Garel, is tasked with an assignment to create a robot in the form of a human child. He returns home to begin his work and finds that his childhood love Lana has married his brother David. Their daughter Eva seems to possess a superior intelligence and powerful charisma that immediately captivates Alex. Looking for inspiration, Alex asks Eva to be the muse of the new robot, which challenges everything Alex ever thought he knew about robots and humans alike.",10/28/2011,/9GH6VRhwI5SrD178aqPCI1Xpf4P.jpg
83666,tt1748122,Moonrise Kingdom,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.",5/16/2012,/y4SXcbNl6CEF2t36icuzuBioj7K.jpg
103269,tt2224455,Superman vs. The Elite,The Man of Steel finds himself outshone by a new team of ruthless superheroes who hold his idealism in contempt.,6/12/2012,/6yKW9NVcqySQKa9gVe7GG3WuE9N.jpg
50601,tt1486193,5 Days of War,"An American journalist and his cameraman are caught in the combat zone during the first Russian airstrikes against Georgia. Rescuing Tatia, a young Georgian schoolteacher separated from her family during the attack, the two reporters agree to help reunite her with her family in exchange for serving as their interpreter. As the three attempt to escape to safety, they witness--and document--the devastation from the full-scale crossfire and cold-blooded murder of innocent civilians.",4/14/2011,/hnMThO1o6zyKAY0C3LUmccVg7SU.jpg
109379,tt0058277,The Peach Thief,The wife of the officer running a prisoner camp falls in love with a prisoner there.,11/9/1964,/maySiiLihlnl622Bu4mBlZ42oa0.jpg
68472,tt1788383,House of the Rising Sun,"Ray, an ex-cop, is starting a new life looking to stay out of trouble. One evening, on Ray's watch, the nightclub he works for is robbed and the owner's son is shot dead. As his criminal past is exposed Ray hunts for the person responsible for this crime in an effort to clear his own name. Ray must get to the bottom of this as both the mob and cops start to close in on him as their target suspect.",7/19/2011,/nstOSqjuutx0nbDBom24dGwMTbD.jpg
72334,tt1222815,Chimpanzee,A nature documentary centered on a family of chimps living in the Ivory Coast and Ugandan rain forests.,4/20/2012,/3aaXncHqPrlekc0SyY4OlJ6i3tU.jpg
52462,tt0825728,The Pet,"A young woman in dire financial straights accepts an offer to be a wealthy aristocrat's human ""pet"" for six months. Then ruthless modern ""pet-nappers"" kidnap the woman to sell her on the GSM (Global Slave Market).",5/17/2006,/k6UZzTszSpIysEt3mk47U93iS0v.jpg
3556,tt0055118,Mad Dog Coll,"Killer Vincent ""Mad Dog"" Coll moves in on gangster Dutch Schultz in 1920s New York.",5/12/1961,/gQjMkGtoekvsgQNWGiisDF3VY5y.jpg
27550,tt0827729,Nina Frisk,"Nina Frisk is a flight attendant who loves flying. She is happy above the clouds, far away from her dysfunctional family and superficial love life. But then one day Nina meets Marcus and his son William, and falls helplessly in love. For the first time ever in her life, Nina begins to long for a family of her own. But Nina soon discovers that life on earth can be just as turbulent as in the sky.",3/9/2007,/6EhnxFcFRuab3g5Lo7YbaurSbed.jpg
92352,tt0028737,Confession,"Vera Kowalska (Kay Francis) is put on trial for murdering the pianist Michael Michailow (Basil Rathbone), who was having an affair with a young music student, Lisa Koslov (Jane Bryan). In court it is shown that some years ago Michael had seduced Vera, ruining her marriage.",8/19/1937,/3g8dso5nsbg6yoRLZ7GHfEWuBFu.jpg
100046,tt1769363,The Giant Mechanical Man,An offbeat romantic comedy about a silver-painted street performer and the soft spoken zoo worker who falls for him.,4/27/2012,/z9akkxHLYi82R54QTdVdzZfcOuy.jpg
26974,tt0089851,Pulgasari,"In feudal Korea, the evil King becomes aware that there is a peasant rebellion being planned in the country. He steals all the iron farming tools and cooking pots from the people so that he may make weapons to fend off the peasant army. After he returns the property to the people, an old blacksmith is imprisoned and starved to death. His last creation is a tiny figurine of a monster- Pulgasari, a Godzilla-like creature that eats iron. The blood of his daughter brings the creature to life, and fights with the poor, starving peasants to overthrow the corrupt monarchy.",1/1/1985,/7awGOi6HvCHFglj9Leg1Cu0Fj6b.jpg
1930,tt0948470,The Amazing Spider-Man,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",6/27/2012,/fSbqPbqXa7ePo8bcnZYN9AHv6zA.jpg
86664,tt0160440,Crazed Fruit,"Spending their summer on an exotic beach, two brothers fall for the same beautiful girl, whose charm and looks may hide more than they they bargained for.",7/12/1956,/tQIuAQe0E09L8WfVa5hqjMQ7nIU.jpg
25913,tt0281634,Balto II: Wolf Quest,Balto and his daughter Aleu embark on a journey of adventure and self discovery.,2/19/2002,/dZ958HnW3JO2pEZeedjmoZCV8Rn.jpg
155288,tt1830495,Bela Kiss: Prologue,"A true story, Bela Kiss was one of the the most brutal serial killers, who killed 23 young women during the beginning of the first World War. The blood-drained bodies were found in metal barrels, conserved in alcohol. According to rumors, he was still seen decades later, in different parts of the world. He never was found and so the whereabouts of this man are unknown, even today. Almost a century later, five bank robbers search for a hideaway in a remote hotel, as they flee from the police. Brutal and unforeseen events take overhand and build a bridge to the past. The assumed safe house turns into a nightmare... is Bela Kiss still alive?",1/10/2013,/n4AhIoEZW4cGCohaGY988vsdYHl.jpg
66025,tt1450328,Mooz-lum,"Thanks to a strict Muslim upbringing that largely shielded him from the outside world, Tariq's first year of college proves transformative. That is, until the 9/11 terrorist attacks invite growing suspicion and distrust from his angry classmates.",2/11/2011,/adSb3QS8wW234v7HVhbFWABhgy7.jpg
5965,tt0303017,Scorcher,The only hope for humanity to survive a natural disaster is to detonate a nuclear bomb in Los Angeles.,1/1/2003,/6P7aD38yVOGJqbS0OqzOZtQV4Yy.jpg
31680,tt1135983,Prisoner 701: Sasori,"When a band of assassins invade the home of their target Hei Tai they find only his lovely, innocent, bride-to-be, Nami and force upon her a cruel dilemma: either she kills her fiancee’s sister or they kill her fiancee. Trapped, and unable to confide in the person she loves most, Nami kills her fiancee’s sister and is sent to prison where she survives only by becoming as ruthless as those around her. Trained to fight by a fellow inmate, Nami develops the skills and strength to escape and sets out on a quest for revenge. After killing two of the assassins she’s reunited with Hei Tai who’s still unaware she killed his sister. As their love is rekindled Nami decides to abandon her crusade of vengeance when the remaining assassin finds them and tells Hei Tai what Nami did. Nami realizes she can never rest until she finds and defeats the assassins’ employer, but now her beloved’s torn between helping her and his own personal desire for revenge.",1/1/2008,/5y1eoGhoRTvzSSECGg50LXatc7x.jpg
86593,tt1795702,Wild Bill,"Out on parole after 8 years inside Bill Hayward returns home to find his now 11 and 15 year old sons abandoned by their mother and fending for themselves. Unwilling to play Dad, an uncaring Bill is determined to move on.",10/21/2011,/6KKZ8NNVVXfURBeXXw2BrZhHjb4.jpg
103747,tt1924394,The Angels' Share,"Narrowly avoiding jail, new dad Robbie vows to turn over a new leaf. A visit to a whisky distillery inspires him and his mates to seek a way out of their hopeless lives.",6/1/2012,/lzvccQsLYx317x9G0LtPTSjEsT1.jpg
75446,tt1482991,Carbon Nation,"An optimistic (and witty) discovery of what people are already doing, what we as a nation could be doing and what the world needs to do to prevent (or at least slow down) the impending climate crisis.",2/11/2011,/j0Y2EBpwvl3tdk8O3nKnkxf7mUU.jpg
37545,tt0248194,Morning of the Earth,"Morning of the Earth is a classic surfer film from 1971, created by Alby Falzon and David Elfick. The film has a soundtrack created by Australian musicians including Brian Cadd, and is set in Bali, Hawaii and Australia's north-east.",1/1/1971,/lloS4KfjzHIvd2dtACuvREVemoU.jpg
8736,tt0456123,Dikkenek,"Jean-Claude is a loud-mouthed, know-it-all and full time boor who is best friends with Stef, a self-styled lady killer who would do better with the fairer sex if he could work up the ambition to wake up in the morning. Stef has decided that he may need some help in finding the woman of his dreams, and embracing loyalty rather than logic he turns to Jean-Claude for advice.",6/21/2006,/wzFIfJXlZA5mKA3Ls7gkUt165qK.jpg
